"id","about","label"
"1127470","Skate fast and don't get consumed by the grayness of lame. Go far distances, and go fast while doing it. Jump over trash, beach balls, and gaps in the road. Grind some rails, and just look cool.
You've got some gnarly tricks too! Drop down immediately in air to get right back to the ground. Kickflip midair to double jump. Don't get wrecked!
 
","sports_and_racing"
"1127470","Skate fast and don't get consumed by the grayness of lame. Go far distances, and go fast while doing it. Jump over trash, beach balls, and gaps in the road. Grind some rails, and just look cool.
You've got some gnarly tricks too! Drop down immediately in air to get right back to the ground. Kickflip midair to double jump. Don't get wrecked!
 
","sports_and_racing"
"1163300","visser is a game about fishing on a relaxing autumn day. Cast your rod and enjoy the atmosphere!
Features
Around 15 minutes of gameplay
Walk around the woods to find bait
Catch fish & float around in a boat
Randomly generated fish!
Sokpop makes a new game every two weeks!
Subscribe for 3$ per month at 
http://sokpop.co
 
","sports_and_racing"
"1200870","This is a very funny 2D racer game that mixes karting and running gameplay, with historical characters across the world!
Key Features
Single Race mode
Adventure mode
6 cup modes
24 levels in challenge mode
Are You Ready?
 
","sports_and_racing"
"1206050","Take your ship to sea and challenge your friends for the title of 'Sea King'.
Play with 3 other friends or against the brutally clever AI or against both friends and AI.
No party is complete without a naval fighting game.
The victor wins brag rights.
","sports_and_racing"
"1162310","Drift Master is a game where you can drive a ride around the island, run away from a police chase, take a route on the highway around the island.
In options Menu you can spawn new cars
In customize menu you can tune your car, change the color of the body, wheels, configure the suspension
","sports_and_racing"
"936770","Royal battle on wheels!
Welcome to the Dadley Town - the most dangerous place in the world!
Your mision is to survive until the other attempts to do the same.
Collect weapons, destroy enemies and become the first.
","sports_and_racing"
"970940","From your village, the Dream World is just a step away!
Befriend Unica the unicorn while exploring the real world and the world of dreams. 
You're the only one who can help Unica save her world!
15 different missions between two worlds
Many options to customise your character and horse
An open world to explore on the back of one of six horses available
 
","sports_and_racing"
"1172640","Time is money so 
Don't Panic
. Parcel Panic tasks you with getting people what they want. Race through the streets to earn that extra cash. Pick up & drop Parcels on demand to chase that highscore & rank on the leader boards. Meet challenges to open up the achievements to show off to your friends just how ruthless you are on the streets.
","sports_and_racing"
"1168660","Barro 2020 is the sequel for Barro with 8 new challenging race tracks.
Game modes:
Arcade:
 You vs 3 opponents, do your best and finish the race as the winner.
Time trial:
 You against yourself, finish the laps as fastest as you can.
Multiplayer: 
 Play the multiplayer (split screen) with a friend and have fun.
Cars:
4 types of cars, choose the one that fits you better.
 
","sports_and_racing"
"1161680","Bomb Bowling 2 is an indie puzzle game with physics.
Knock the pins off the screen using explosions. 
Keep track of what is happening and then select the moment for the accurate click.
The sequel of the Bomb Bowling.
50 levels with new contents.
Hone your skills before a new challenges!
 
","sports_and_racing"
"1173340","SOON...
The world as we knew it has been destroyed by the apocalypse... But the railroads have survived the war. And now you need to survive the post-apocalyptic era with their help.
1. Drive the train;
2. Operate the machine gun;
3. Fight other players in PvP battles;
4. Drive around the town.
","sports_and_racing"
"1151550","A simple endless runner, where trying to capture orange cubes is the way to win.
","sports_and_racing"
"1159770","RACEXXL SPACE
This game is a racing game that passes in space. Includes 14 challenging space paths and a great race with classic cars ..
Get ready to race in space with 14 classic cars !.
Collect points using the car that is open for you. Buy Level and Buggies with these scores.
Avoid missiles and obstacles in the Arena with your real opponents.
Get the highest prize money in case you win.
","sports_and_racing"
"1137700","The Wrestle Lab - Action Arcade Wrestling's Expansive Creation Suite!
Jump into the Wrestle Lab to create your ultimate wrestler. The Wrestle Lab provides an unprecedented amount of creation tools where gamers can unleash their creativity. Whether it’s your favorite superhero or most feared monster AAW’s Wrestle Factory is only limited by your imagination.
","sports_and_racing"
"1153110","Welcome to the world of Lotus racing cars.
Choose your car color and start the craziest race against your opponents
Features
7 different race types - Circuit,
Lap Knockout, Time Trial, Speed Trap, Checkpoint, Elimination & Drift. 
• AI opponents
• Nitro
you can change color of your car
you can set the number of opponents, the number of laps and choose the game mode
","sports_and_racing"
"1138330","Dark Running is a recreational and Parkour game.With leisurely music, keep running forward.Faced with all kinds of problems, we need to find ways to skillfully or flexibly pass the checkpoint.Of course, smooth passing is the fun of this game.
","sports_and_racing"
"1146090","Flint is a good bird, try to help your baby birds to survive the dangers of a bird's life, Flint is a game for kids where you need to overcome yourself and try to get the highest score.
 A fun adventure for kids.
 5 levels about a bird's life.
 Cute and very colorful drawings.
 Survive and be the best good bird.
 
","sports_and_racing"
"810250","Racing Game
Play locally or online in this kart racing game, featuring 10 race tracks and 3 Grand Prix cups and online leaderboards, Play with friends in our exciting experience
","sports_and_racing"
"1098810","Use weapons, driving vehicles, tanks to fire, aircraft bombard, repel the enemy.
","sports_and_racing"
"1147140","It's the biggest police chase in town. Run and don't get caught. Steal all the burgers in the city and buy all the vehicles in the store. Use the keys to control the characters.
","sports_and_racing"
"981140","Once the island survive battle, look for materials, and eliminate all survival players.
","sports_and_racing"
"681150","Turn the Duck upside down and defying the laws of gravity.
Rainbow Duck is an addictive game that requires focus, concentration and precise timing.
The intuitive one-tap controls allow you to discover the ideal path through all the challenging mazes.
Travel as far as you can and use the different power-ups to improve your highscore even more.
","sports_and_racing"
"1126430","’Dragon of Hongkong'is a third-person combat game based on wars between Hongkong triads.  In this game, you  occupy territories, kill your foes. The map includes Kowlong, Hongkong island and many outlying islands. You can also recruit sexy dancers and compete in racing game.
","sports_and_racing"
"1101760"," CRAZY DRIVER 
 - is an endless car chasing game where you have to avoid police for as long as possible. The goal is to collect as much cash as you can avoiding your car crashing.
 Features: 
  variety of vehicles to chose from
  addicting racing gameplay
  7 types of vehicle
  atmosphere of madness
https://store.steampowered.com/app/1101760/CRAZY_DRIVER/
 
","sports_and_racing"
